DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,CANTIDAD,DATO_PRELIMINAR
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2131,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,1877,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,232,NO
27/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1205,NO
27/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2266,NO
27/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,559,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1854,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3414,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2044,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,285,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1528,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1695,NO
27/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2684,NO
27/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2818,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2683,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2724,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1940,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1046,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2103,NO
27/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1253,NO
27/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,6269,NO
27/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,953,NO
28/04/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1508,NO
28/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,751,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,115,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,939,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1357,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,1628,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,136,NO
28/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1287,NO
28/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1235,NO
28/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,397,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,951,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2541,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1849,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,291,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1215,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,763,NO
28/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2001,NO
28/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2209,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2008,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,1996,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1230,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,813,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1472,NO
28/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,651,NO
28/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,3779,NO
28/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,604,NO
29/04/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1836,NO
29/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,810,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,227,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1513,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1859,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2600,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,238,NO
29/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,693,NO
29/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,3113,NO
29/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,547,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1892,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3476,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2235,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,377,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1576,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1331,NO
29/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2597,NO
29/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2792,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2281,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3676,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1976,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1394,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2212,NO
29/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1098,NO
29/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,6778,NO
29/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,885,NO
30/04/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2473,NO
30/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1265,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,277,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1148,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3196,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,3074,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,278,NO
30/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,831,NO
30/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2928,NO
30/04/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1090,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1987,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3483,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2400,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,895,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1888,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1556,NO
30/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3466,NO
30/04/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3341,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3374,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2982,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1318,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1493,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2135,NO
30/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1432,NO
30/04/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7068,NO
30/04/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1041,NO
01/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,803,NO
01/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,312,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,121,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,591,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,808,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,740,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,136,NO
01/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,223,NO
01/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,767,NO
01/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,451,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,782,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,1017,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,655,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,155,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,444,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,520,NO
01/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,1023,NO
01/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1225,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,925,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,1033,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,607,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,679,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,811,NO
01/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,590,NO
01/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,2383,NO
01/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,399,NO
02/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1326,NO
02/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,833,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,253,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,790,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1834,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,1556,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,262,NO
02/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,679,NO
02/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2154,NO
02/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,388,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1107,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2073,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1842,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,660,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1199,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,856,NO
02/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2088,NO
02/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1714,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,1929,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2024,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1325,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1080,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1516,NO
02/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,819,NO
02/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,4781,NO
02/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,788,NO
03/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,690,NO
03/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,251,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,97,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,518,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,713,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,514,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,77,NO
03/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,88,NO
03/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,883,NO
03/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,418,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,640,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,1014,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,577,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,79,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,512,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,390,NO
03/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,740,NO
03/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1170,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,675,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,986,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,498,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,734,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,709,NO
03/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,545,NO
03/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,2215,NO
03/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,312,NO
04/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2244,NO
04/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1912,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,292,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1515,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2570,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2584,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,267,NO
04/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,474,NO
04/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,3139,NO
04/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1088,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2555,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4734,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1349,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,874,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1492,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1343,NO
04/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3297,NO
04/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3013,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3550,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3070,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2135,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1524,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2662,NO
04/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1312,NO
04/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,6505,NO
04/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,852,NO
05/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1969,NO
05/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1057,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,162,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,952,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2165,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,1700,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,201,NO
05/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1037,NO
05/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2262,NO
05/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,502,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1458,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2689,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,1944,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1080,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1056,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1029,NO
05/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2511,NO
05/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2301,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,2193,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2868,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1890,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1112,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1829,NO
05/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1038,NO
05/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,5298,NO
05/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,789,NO
06/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2493,NO
06/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1558,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,265,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,774,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3496,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2734,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,319,NO
06/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1581,NO
06/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,3036,NO
06/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,652,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2175,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4142,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2725,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,391,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1733,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1742,NO
06/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3378,NO
06/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3250,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3427,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3536,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2307,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1688,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2676,NO
06/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1506,NO
06/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7602,NO
06/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1050,NO
07/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2562,NO
07/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2233,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,271,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1663,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2900,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2662,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,352,NO
07/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1231,NO
07/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2966,NO
07/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1012,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2365,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4474,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,3024,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,475,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1506,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1267,NO
07/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3346,NO
07/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3386,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3759,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3380,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2844,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1242,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2683,NO
07/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1358,NO
07/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7372,NO
07/05/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1100,NO
08/05/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2759,NO
08/05/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1912,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,277,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1732,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2796,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,3119,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,298,NO
08/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,1751,NO
08/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,3103,NO
08/05/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,700,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1800,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,363,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4909,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,3003,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1821,NO
08/05/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2038,NO
08/05/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3678,NO
